salary,existing_loans,credit_score,loan_amount,loan_duration,employment_years,debt_ratio,income_stability,credit_utilization,loan_to_income,approved
18095.588167494734,2886.791759858504,599,39171.18319373513,36,35.0,100.0,100.0,45.6364,2.1647,0
63434.99320641978,543.6175250741669,653,106968.72532214441,240,8.1,10.2836,54.0,35.8182,1.6863,1
55526.330591236925,2072.60520346422,654,114197.53999363232,48,7.7,44.7918,51.3333,35.6364,2.0566,1
57696.24095712617,2265.3104680074666,609,155904.2444842315,12,3.6,47.1152,24.0,43.8182,2.7022,1
22787.122540058645,5294.3830764749355,540,33933.97539954468,6,1.8,100.0,12.0,56.3636,1.4892,0
25626.08548041973,11008.991060853725,675,70040.6936192714,180,0.8,100.0,5.3333,31.8182,2.7332,0
92216.25651934635,5136.740708925239,645,214569.37018753318,12,1.7,66.8438,11.3333,37.2727,2.3268,0
47871.08308533734,476.6791204998727,690,77514.45183264848,60,2.4,11.9491,16.0,29.0909,1.6192,1
73784.23858154147,25320.747235174054,607,142307.6437071087,6,7.1,100.0,47.3333,44.1818,1.9287,0
49860.831103358956,22879.03329881635,747,58789.36315022874,6,3.9,100.0,26.0,18.7273,1.1791,0
49903.862507177015,12303.993885823342,579,147501.48065535788,180,0.4,100.0,2.6667,49.2727,2.9557,0
86074.65530292691,37981.15586687955,786,180915.85416991764,36,0.1,100.0,0.6667,11.6364,2.1018,0
35967.57665252098,6290.5662131703175,510,15048.348571745946,180,0.5,100.0,3.3333,61.8182,0.4184,0
51931.06609885402,26324.768638263202,684,61376.24402683668,48,2.6,100.0,17.3333,30.1818,1.1819,0
37146.87123360374,628.9268275933586,688,73660.35009409585,84,13.5,20.317,90.0,29.4545,1.9829,1
37771.202911849236,3641.623197170215,586,17076.355172955347,6,5.1,100.0,34.0,48.0,0.4521,0
40720.89889147784,2043.0746351887285,683,14842.25116493447,60,8.1,60.2072,54.0,30.3636,0.3645,1
56009.705263628835,1743.5873964184657,752,84858.36912617915,120,3.1,37.3561,20.6667,17.8182,1.5151,1
36781.5201062796,1214.0558989686801,472,44073.9524724087,6,2.2,39.6087,14.6667,68.7273,1.1983,1
104136.0686462464,7791.647779135848,690,154476.09421485313,180,0.6,89.7862,4.0,29.0909,1.4834,0
28659.36711640857,12161.234328985278,450,28925.094953486547,24,10.4,100.0,69.3333,72.7273,1.0093,0
43821.37598510342,6907.658581566614,572,32635.44026009124,6,7.6,100.0,50.6667,50.5455,0.7447,1
37652.753513234165,1271.6161253426012,780,81355.81743426144,6,0.9,40.5266,6.0,12.7273,2.1607,1
116796.30698674674,13333.306766517235,603,197308.9084637669,60,3.6,100.0,24.0,44.9091,1.6893,0
55156.664796258054,8083.815905739176,556,46354.56402996744,60,3.3,100.0,22.0,53.4545,0.8404,0
91044.77738753002,3930.3503582222465,634,105875.19327323396,6,4.9,51.8033,32.6667,39.2727,1.1629,1
20103.792868638095,8970.061256536545,815,38154.61356354256,24,14.6,100.0,97.3333,6.3636,1.8979,1
57539.68482068084,2407.813556789737,503,28483.251069088474,84,4.3,50.2154,28.6667,63.0909,0.495,1
83598.30112324822,3387.308275951703,565,58361.907226415075,240,3.9,48.6226,26.0,51.8182,0.6981,1
51501.71533460763,19958.28321570164,769,25635.655081457757,24,0.3,100.0,2.0,14.7273,0.4978,1
92900.86399606115,2745.609063123712,798,231625.71072873563,24,0.3,35.465,2.0,9.4545,2.4933,1
35940.74646725596,5078.849097039154,641,83796.02756451406,24,1.0,100.0,6.6667,38.0,2.3315,0
114188.79614863939,17668.470434094004,550,266510.3602437266,84,0.2,100.0,1.3333,54.5455,2.3339,0
194724.0825326192,9840.381214749857,817,435028.8720785146,36,6.8,60.642,45.3333,6.0,2.2341,1
39430.57713579224,513.7760997925819,777,83093.65781103,36,6.4,15.6359,42.6667,13.2727,2.1073,1
37522.59212269353,1274.8085072372462,704,59581.30497051361,24,0.7,40.7693,4.6667,26.5455,1.5879,1
117246.13080939784,62.979981791788916,585,238496.33909417188,240,9.0,0.6446,60.0,48.1818,2.0342,1
126467.83517644864,7973.973654411931,646,51039.40808063687,180,0.8,75.6617,5.3333,37.0909,0.4036,0
35820.799084816324,4748.9262960818705,637,70851.89072579004,12,1.8,100.0,12.0,38.7273,1.978,0
38096.88920971704,1153.502404720828,676,91442.81283259284,36,1.4,36.3338,9.3333,31.6364,2.4003,1
41395.57353628436,25348.14674652178,766,68342.7495757094,120,2.3,100.0,15.3333,15.2727,1.651,1
21880.031438158745,6034.390837027701,720,27684.49716842916,60,1.5,100.0,10.0,23.6364,1.2653,1
28248.87272135266,2215.4490424736377,563,29634.54162281776,84,3.4,94.1113,22.6667,52.1818,1.0491,0
26836.429145045164,5554.840416420125,760,54627.310261867686,84,2.6,100.0,17.3333,16.3636,2.0356,0
30925.039079230788,9105.98821018605,675,67124.75290654246,12,21.6,100.0,100.0,31.8182,2.1706,1
48011.17462909105,634.4170781604065,704,127307.03172858556,36,0.3,15.8567,2.0,26.5455,2.6516,1
56417.170888111126,2569.401412680743,767,69071.65643020473,240,0.8,54.6515,5.3333,15.0909,1.2243,1
124280.98581542217,13159.090418806816,561,295588.0610259171,240,0.3,100.0,2.0,52.5455,2.3784,0
26929.76812699485,4924.525772458778,647,48895.322329922245,60,4.9,100.0,32.6667,36.9091,1.8157,1
88485.45251173624,6327.441020846428,607,237464.73895663308,24,0.3,85.8099,2.0,44.1818,2.6837,0
43114.15711336387,4536.57213441849,524,74375.91737517086,180,9.1,100.0,60.6667,59.2727,1.7251,0
47587.327425090705,359.1416712012562,677,80784.27257573968,36,3.6,9.0564,24.0,31.4545,1.6976,1
73489.05005801473,1449.7751794015492,850,136709.33698395858,240,3.7,23.6733,24.6667,0.0,1.8603,1
24993.392953522227,4718.108539378209,502,58063.43730245056,12,4.1,100.0,27.3333,63.2727,2.3232,0
61663.40041278522,1877.534465992192,647,179111.47735391796,60,0.9,36.5377,6.0,36.9091,2.9047,0
54169.393097664775,410.16975628901474,701,27010.000009960157,6,1.1,9.0864,7.3333,27.0909,0.4986,1
65872.13269237451,14845.248371099446,659,29265.238099188806,60,1.9,100.0,12.6667,34.7273,0.4443,1
58308.38495947893,31788.008825561916,640,165093.5396674221,240,4.5,100.0,30.0,38.1818,2.8314,1
213882.0735518133,12605.81549254194,546,370158.04534361867,6,1.2,70.7258,8.0,55.2727,1.7307,0
33434.91557543204,15381.412818155824,668,65540.39669626486,120,0.6,100.0,4.0,33.0909,1.9602,0
35646.342538856945,2216.3337816736907,589,57124.822530098936,48,17.6,74.6108,100.0,47.4545,1.6025,1
33729.08107541461,25877.394838870307,474,18647.969815873013,60,0.1,100.0,0.6667,68.3636,0.5529,0
35126.591966681684,1754.4643747310258,745,83384.95550207209,12,8.1,59.9363,54.0,19.0909,2.3738,1
33441.994970105385,24197.962545616414,726,77502.04211202814,12,7.8,100.0,52.0,22.5455,2.3175,1
100048.45710609469,42102.51145591436,654,114215.2153853707,180,1.8,100.0,12.0,35.6364,1.1416,0
114955.74978216414,9950.662253477456,668,129537.4224641272,24,0.7,100.0,4.6667,33.0909,1.1268,0
34806.24917900192,31767.27911541157,735,89179.58761964724,60,0.8,100.0,5.3333,20.9091,2.5622,0
29750.06679369469,6743.20290047525,667,14737.129815303639,240,6.0,100.0,40.0,33.2727,0.4954,1
65045.957261051684,2403.888579938556,722,174257.0722990487,48,5.1,44.3481,34.0,23.2727,2.679,1
35195.241698592305,4595.746743942476,626,34948.402078348496,36,7.6,100.0,50.6667,40.7273,0.993,0
71665.09519239547,7202.570110092943,754,136239.56122566608,240,13.9,100.0,92.6667,17.4545,1.9011,0
55367.8186141246,607.117617710751,675,156535.026586724,12,5.9,13.1582,39.3333,31.8182,2.8272,1
19742.98526930764,7790.156827159608,665,42070.93448907725,120,0.8,100.0,5.3333,33.6364,2.1309,0
124057.83173187978,31781.761663003104,548,176033.16215678127,240,1.4,100.0,9.3333,54.9091,1.419,0
143993.95576993463,1686.8315289226696,672,311277.8343542351,84,9.2,14.0575,61.3333,32.3636,2.1617,1
33939.227769289246,12584.65948924996,583,41702.6570381209,12,1.2,100.0,8.0,48.5455,1.2287,0
38846.72540323838,19078.937911610057,598,40734.58784823616,60,0.4,100.0,2.6667,45.8182,1.0486,0
58192.934990489324,23016.712287139966,584,174057.67853434046,120,6.1,100.0,40.6667,48.3636,2.991,0
59914.51492267009,25778.17355558559,564,139429.08225330507,84,2.6,100.0,17.3333,52.0,2.3271,0
72774.91230544099,5896.117776455635,819,148514.961193557,6,12.6,97.2223,84.0,5.6364,2.0407,1
163754.350856379,30285.91027887485,756,206212.9124636236,48,5.3,100.0,35.3333,17.0909,1.2593,0
44083.0953920297,11327.769789793389,803,19076.264724830722,12,0.5,100.0,3.3333,8.5455,0.4327,1
30364.263504194485,1410.76139584685,552,11655.43080363948,60,14.8,55.7535,98.6667,54.1818,0.3839,1
21427.029466228356,5183.862657106562,655,38489.145683227165,84,1.5,100.0,10.0,35.4545,1.7963,0
31616.7390480428,10136.186231370015,546,74536.09386974935,84,2.1,100.0,14.0,55.2727,2.3575,0
48056.073994077524,2273.136799838367,594,84142.52437311118,24,2.6,56.7621,17.3333,46.5455,1.7509,0
143879.97414492656,8186.892419690823,576,369788.75515598606,84,0.3,68.281,2.0,49.8182,2.5701,0
35933.78508247117,8787.309964151704,749,14023.218536545979,48,3.4,100.0,22.6667,18.3636,0.3903,1
56065.32294028389,1420.5803503880768,618,72337.1956124532,120,0.7,30.4055,4.6667,42.1818,1.2902,1
48540.13509068526,6660.843101669263,735,45632.09832391532,120,2.6,100.0,17.3333,20.9091,0.9401,1
100011.05052038736,11814.197056331168,698,150780.36157598317,84,2.2,100.0,14.6667,27.6364,1.5076,1
223274.99575154277,5527.527561279488,834,110614.06370937297,60,7.4,29.7079,49.3333,2.9091,0.4954,1
35649.08417771492,97.41564710160266,531,102532.30711218338,12,8.1,3.2792,54.0,58.0,2.8762,1
36546.340406544114,72.63651080723429,750,32993.65541168031,60,0.8,2.385,5.3333,18.1818,0.9028,1
91720.07239183654,3533.249534560854,741,255920.18874180288,180,2.3,46.2265,15.3333,19.8182,2.7902,1
73801.54119530963,20850.529416419213,572,107005.70466944107,12,2.3,100.0,15.3333,50.5455,1.4499,0
148453.10490128986,2077.1821677113358,730,439557.04881998897,6,0.8,16.7906,5.3333,21.8182,2.9609,1
69588.66063898079,8048.92900044176,676,124978.28640784045,48,8.0,100.0,53.3333,31.6364,1.796,0
39514.570074740346,2009.0102378440777,631,111164.31420865687,60,6.1,61.0107,40.6667,39.8182,2.8132,0
69870.08711878365,3104.9709483724455,584,21970.10876200449,24,1.1,53.327,7.3333,48.3636,0.3144,1
95341.66079826433,15073.213614033004,592,221215.99046797288,120,2.3,100.0,15.3333,46.9091,2.3202,0
80200.84329651146,10441.002445011178,813,219608.8975683288,84,0.6,100.0,4.0,6.7273,2.7382,0
66460.58995180854,802.0929842933518,650,45010.13752206322,12,4.9,14.4824,32.6667,36.3636,0.6772,1
92967.45956471446,4478.754806241429,712,52018.99370130217,84,0.6,57.8106,4.0,25.0909,0.5595,1
98871.60362273225,236.8292784180171,586,143002.55230907115,6,21.3,2.8744,100.0,48.0,1.4463,1
112341.13784550705,5245.118037086446,587,316906.8282364223,180,7.6,56.027,50.6667,47.8182,2.8209,1
72346.75882835416,8687.954135164364,736,127651.78373546958,84,2.5,100.0,16.6667,20.7273,1.7644,1
44343.84305401298,1009.0660274956673,542,76454.65885797709,60,4.3,27.3066,28.6667,56.0,1.7241,1
53531.642779143614,2727.368258616276,616,36457.21780308053,12,12.1,61.1385,80.6667,42.5455,0.681,1
101104.04154281091,4057.8118742628026,652,30546.733921234987,24,4.0,48.162,26.6667,36.0,0.3021,1
30026.58987963777,20159.06854637688,658,74687.48643853086,6,1.0,100.0,6.6667,34.9091,2.4874,0
61157.26775520178,39991.648607218805,635,32807.89701871475,240,2.4,100.0,16.0,39.0909,0.5365,1
38715.55408463454,367.6084974534619,681,77872.2529601051,48,9.3,11.3941,62.0,30.7273,2.0114,1
49873.59053090647,11450.599042404596,705,138123.1348316362,180,5.2,100.0,34.6667,26.3636,2.7695,0
105563.83474218975,3718.206594443912,708,91139.60983676245,60,5.3,42.2668,35.3333,25.8182,0.8634,1
54976.408773809286,3986.674215073385,571,115243.5633880369,48,10.1,87.0193,67.3333,50.7273,2.0962,1
50405.82026768592,11228.011607962735,627,25832.2851249776,24,11.2,100.0,74.6667,40.5455,0.5125,1
21678.717879644333,20049.99994269738,745,41842.936429320485,48,12.6,100.0,84.0,19.0909,1.9301,1
76707.29852564768,24115.830292697647,721,56964.04009154165,120,0.5,100.0,3.3333,23.4545,0.7426,0
72206.87259770396,6885.38354756371,540,165142.50523056558,12,3.9,100.0,26.0,56.3636,2.2871,0
179504.01134438938,3534.3920051953123,678,199846.212949838,48,6.7,23.6277,44.6667,31.2727,1.1133,1
40754.969372614454,12392.354476616789,491,63217.30401450567,60,7.1,100.0,47.3333,65.2727,1.5512,0
55909.53385666094,2312.1451382301825,653,107260.34205436512,240,4.7,49.6261,31.3333,35.8182,1.9185,1
56932.98823627892,6642.262727614188,801,43407.885572434316,120,0.9,100.0,6.0,8.9091,0.7624,1
126307.1563000475,3552.5472950132284,574,290812.389350252,120,8.0,33.7515,53.3333,50.1818,2.3024,1
46296.54802353969,8551.59858390235,583,51719.21268027419,48,6.4,100.0,42.6667,48.5455,1.1171,0
57954.46618703003,2199.694951108077,711,121032.34026420445,180,0.5,45.5467,3.3333,25.2727,2.0884,1
70596.64533351404,1701.5165382755408,526,51349.475059886034,36,3.1,28.9223,20.6667,58.9091,0.7274,1
54828.5034627541,20031.647854317496,599,118315.3969823858,180,1.0,100.0,6.6667,45.6364,2.1579,0
37501.63575984439,858.9329496303343,697,24230.099249248055,84,2.1,27.4847,14.0,27.8182,0.6461,1
55075.15553578903,5641.076467278541,599,79774.29967435128,60,0.1,100.0,0.6667,45.6364,1.4485,0
93356.33876851038,1996.442151124201,631,90318.18733767295,36,2.6,25.6622,17.3333,39.8182,0.9675,1
26478.565095686965,317.6639497109332,709,61446.50697526586,12,4.0,14.3964,26.6667,25.6364,2.3206,1
53092.014214961986,293.4680448906168,683,53489.91296154945,120,4.8,6.633,32.0,30.3636,1.0075,1
32206.62678183327,1541.1259476666148,671,86334.2666127816,60,5.4,57.4214,36.0,32.5455,2.6806,1
100411.09392083871,16125.447854965782,622,271904.664297991,24,9.0,100.0,60.0,41.4545,2.7079,0
19655.016102832647,2655.6216533443953,679,16321.359308556592,84,1.2,100.0,8.0,31.0909,0.8304,0
35054.06600688175,24039.664900286076,640,68614.26974282971,240,0.6,100.0,4.0,38.1818,1.9574,0
61471.38893880345,6970.96519339091,686,33000.154913239894,84,9.5,100.0,63.3333,29.8182,0.5368,1
125406.33415906879,4590.3248785207015,610,170195.22758816983,60,0.9,43.9243,6.0,43.6364,1.3572,1
47124.57204124605,6941.696809552826,635,104897.82093463994,12,18.4,100.0,100.0,39.0909,2.226,1
35132.442980321364,5816.914871960693,570,73091.03686769969,120,9.2,100.0,61.3333,50.9091,2.0804,0
151553.54012483434,11376.242948394785,647,301090.17654814845,6,3.5,90.077,23.3333,36.9091,1.9867,1
20561.82869144538,2655.8147871898113,585,21854.352067226126,6,19.9,100.0,100.0,48.1818,1.0629,1
15000.0,3483.8949801810127,560,19810.010452093284,60,0.5,100.0,3.3333,52.7273,1.3207,0
63831.92078733835,17961.649819044167,670,36891.951651651965,48,1.8,100.0,12.0,32.7273,0.578,0
36270.77013312974,23418.088935553205,667,81295.91192907769,180,5.1,100.0,34.0,33.2727,2.2414,0
26562.621764234722,17846.44983357846,712,44107.22683435563,84,2.2,100.0,14.6667,25.0909,1.6605,0
74982.78766498611,4350.207147979952,615,165986.93816841318,12,13.2,69.6193,88.0,42.7273,2.2137,1
56742.59420642199,12126.323932412219,682,55162.17206316292,84,0.3,100.0,2.0,30.5455,0.9721,0
34945.773888194235,5175.236099293454,694,41095.643608589955,24,4.0,100.0,26.6667,28.3636,1.176,1
22738.558181740224,5505.911599578956,685,27340.4196616235,6,4.5,100.0,30.0,30.0,1.2024,0
82741.32028879905,1832.0869337283607,583,30573.29070536949,120,5.3,26.5708,35.3333,48.5455,0.3695,1
72411.5218129601,7154.870108591953,661,88402.10434728155,24,1.5,100.0,10.0,34.3636,1.2208,0
46188.88583247145,1647.6950197946462,679,114036.77248404331,120,2.3,42.8076,15.3333,31.0909,2.4689,1
148446.84063709708,3222.525356583347,650,404177.09455779375,84,9.3,26.0499,62.0,36.3636,2.7227,1
25795.34014866947,15449.83876232284,483,43831.169896968975,12,1.1,100.0,7.3333,66.7273,1.6992,0
19627.460242041372,1856.2212793048245,662,30027.15988797618,6,8.8,100.0,58.6667,34.1818,1.5299,0
32365.721329759173,590.5354960242101,827,12403.401150011485,84,4.1,21.8948,27.3333,4.1818,0.3832,1
47698.17375986045,572.033256551637,621,127537.84354229872,6,7.2,14.3913,48.0,41.6364,2.6739,1
56726.892374477204,22612.57834626837,591,19010.745949645003,60,6.3,100.0,42.0,47.0909,0.3351,0
42415.04296829863,5656.677876126397,679,120917.8740558228,240,1.2,100.0,8.0,31.0909,2.8508,0
60550.51400673215,4213.09399841331,674,98145.35156199447,240,4.2,83.4958,28.0,32.0,1.6209,1
23134.40877284079,13322.928333294663,745,28298.543971160714,120,10.1,100.0,67.3333,19.0909,1.2232,1
116571.34435478308,14454.623991047758,549,325862.34395955736,84,2.8,100.0,18.6667,54.7273,2.7954,0
46663.11453711495,3230.0249925031007,708,17071.965565094633,36,17.0,83.0641,100.0,25.8182,0.3659,1
95834.44964497349,9463.38221733079,697,179195.778879589,6,3.0,100.0,20.0,27.8182,1.8698,0
60212.497404127615,11796.557864474096,638,107305.76437867376,6,0.8,100.0,5.3333,38.5455,1.7821,0
64476.23153214876,8505.590978777764,677,57523.44247386248,36,2.5,100.0,16.6667,31.4545,0.8922,0
68999.90233470405,1315.1780082243945,732,100601.58606492709,48,15.2,22.8727,100.0,21.4545,1.458,1
64127.279911109785,16692.250261935584,719,132173.55848309735,84,1.9,100.0,12.6667,23.8182,2.0611,0
72087.33549628632,6196.49888456739,558,163151.96710538398,36,10.1,100.0,67.3333,53.0909,2.2633,0
108824.47238056555,2655.5512155235497,715,32857.97349456006,240,10.7,29.2826,71.3333,24.5455,0.3019,1
55155.55262373525,4430.257289502145,644,156062.8711802226,6,2.2,96.3876,14.6667,37.4545,2.8295,0
75011.91559904265,306.3606056216182,655,55825.2557188557,240,0.4,4.901,2.6667,35.4545,0.7442,1
46451.246696904935,1094.504926773312,655,43230.65041788054,84,6.4,28.2749,42.6667,35.4545,0.9307,1
116316.51469816812,11603.992588097122,637,117639.99928973928,12,1.9,100.0,12.6667,38.7273,1.0114,0
32668.4356073682,0.09307858440345859,745,13136.447360362961,12,7.6,0.0034,50.6667,19.0909,0.4021,1
144432.0248724281,4310.589201706169,643,91315.80937423628,120,2.9,35.8141,19.3333,37.6364,0.6322,1
47853.772294928494,5913.699527470984,560,141797.6561508421,240,3.3,100.0,22.0,52.7273,2.9631,0
20775.609111268957,449.4685532519753,618,23914.495980296735,240,7.5,25.9613,50.0,42.1818,1.1511,1
52937.25635847307,28918.540290230205,664,32361.23002730416,240,2.4,100.0,16.0,33.8182,0.6113,0
32577.23483638795,2050.7627614649023,748,19183.96494087934,48,2.9,75.541,19.3333,18.5455,0.5889,1
81176.91026684764,2901.5294090733614,698,182042.6236176172,240,2.4,42.8919,16.0,27.6364,2.2425,0
33137.65779522855,2898.584197791669,581,86400.98800691466,12,2.3,100.0,15.3333,48.9091,2.6073,0
37507.26550796749,2095.2482418031573,848,37273.64057786705,48,3.7,67.035,24.6667,0.3636,0.9938,1
15776.480932226505,11.799273843080464,671,10000.0,120,8.3,0.8975,55.3333,32.5455,0.6339,1
37369.72667573674,10455.2765685975,752,33720.31313886866,60,2.2,100.0,14.6667,17.8182,0.9023,1
15000.0,27252.614551221992,637,10000.0,24,3.7,100.0,24.6667,38.7273,0.6667,0
18951.87795083858,2031.848243553688,692,10976.289578569113,120,5.6,100.0,37.3333,28.7273,0.5792,1
77361.83063461499,8702.499147684697,717,113340.64602019354,180,1.6,100.0,10.6667,24.1818,1.4651,1
78549.17142022395,10835.151530244993,747,72326.4747448335,48,1.6,100.0,10.6667,18.7273,0.9208,1
63276.83194265692,15093.417824296277,734,107131.08532958827,12,13.5,100.0,90.0,21.0909,1.6931,0
27441.570498777153,4394.164635097804,719,27014.391242351536,12,6.4,100.0,42.6667,23.8182,0.9844,1
47637.3876295914,2886.9659364747936,624,135264.0142692507,84,4.3,72.7235,28.6667,41.0909,2.8395,0
48914.95595960165,3147.839354517083,604,134322.8518789265,6,5.2,77.224,34.6667,44.7273,2.746,0
24464.568998050538,9975.636287939386,676,44779.37177368619,240,0.1,100.0,0.6667,31.6364,1.8304,0
120817.80923521065,13576.518005040423,724,151861.31445181058,12,4.8,100.0,32.0,22.9091,1.2569,0
82985.18479042241,1603.3690531331185,632,110295.32541958056,240,3.6,23.1854,24.0,39.6364,1.3291,1
42934.09290447513,3708.2419197342433,735,60622.98917744682,36,3.9,100.0,26.0,20.9091,1.412,1
49817.993020829126,18577.42199341626,766,112811.06020523797,6,2.2,100.0,14.6667,15.2727,2.2645,0
55549.49392518224,13147.826949834967,576,84403.30580001725,36,0.4,100.0,2.6667,49.8182,1.5194,0
15000.0,33522.47630945901,583,39197.56283348884,240,1.1,100.0,7.3333,48.5455,2.6132,0
42264.111223926855,11227.467506560326,638,120412.81637110199,48,15.1,100.0,100.0,38.5455,2.8491,0
32559.011203136943,3996.3849830693152,674,39300.50470403285,180,2.6,100.0,17.3333,32.0,1.2071,0
26877.048722598898,7145.240186399664,608,48751.60943173116,6,3.1,100.0,20.6667,44.0,1.8139,0
41412.57361742165,8654.377763303393,758,23052.418824594963,48,0.3,100.0,2.0,16.7273,0.5567,1
144150.3190105253,653.6364436386489,683,121268.82410875119,12,0.2,5.4413,1.3333,30.3636,0.8413,1
72006.07120681973,6290.8230908192845,653,101986.34404819402,180,6.3,100.0,42.0,35.8182,1.4164,0
34797.21403632107,9884.280986854621,535,29812.420319179568,60,3.9,100.0,26.0,57.2727,0.8567,0
69116.56242549168,1464.8594425035574,544,184314.05800720613,12,3.6,25.4329,24.0,55.6364,2.6667,1
113506.25924903374,12136.026447792894,672,82561.37597737802,24,1.4,100.0,9.3333,32.3636,0.7274,0
85372.57648356503,7012.191737175543,479,130644.30645930416,120,6.8,98.5636,45.3333,67.4545,1.5303,0
50806.43109702757,24329.48408888411,731,98330.15448916411,6,0.9,100.0,6.0,21.6364,1.9354,0
33250.92726541021,346.7872841769,637,72089.09269673351,24,1.1,12.5153,7.3333,38.7273,2.168,1
74528.28436094057,2466.628822475504,850,99442.1431840293,240,3.1,39.7159,20.6667,0.0,1.3343,1
62074.54194261019,7361.46396129795,834,164284.46438614192,6,1.7,100.0,11.3333,2.9091,2.6466,0
83877.77276399582,2814.180552837082,635,153870.5622803601,120,1.4,40.2612,9.3333,39.0909,1.8345,1
71761.47714288485,10025.981281510072,641,106685.70750277447,6,5.2,100.0,34.6667,38.0,1.4867,0
92017.27675276356,11383.842119278783,729,44310.89311384246,48,5.3,100.0,35.3333,22.0,0.4815,0
35555.81068976762,865.2795683087527,786,55277.25228475587,36,8.7,29.203,58.0,11.6364,1.5547,1
108059.40912764867,5769.977948360607,518,271876.0437610603,84,2.7,64.0756,18.0,60.3636,2.516,0
55191.25317944427,5688.706199918524,507,108134.05605350975,48,0.4,100.0,2.6667,62.3636,1.9593,0
170272.6957633032,3687.155809498054,600,433657.0783645385,120,1.6,25.9853,10.6667,45.4545,2.5468,1
32418.590209884114,21615.534670137404,696,52966.514214724935,6,19.6,100.0,100.0,28.0,1.6338,1
138909.55014176507,14059.157441024654,689,86102.61288452198,48,4.5,100.0,30.0,29.2727,0.6198,1
55201.558749252385,9557.709933987038,735,18593.40765312408,36,6.2,100.0,41.3333,20.9091,0.3368,1
33161.64439815378,10023.249630604398,554,37097.692033144645,24,0.0,100.0,0.0,53.8182,1.1187,0
36668.32196426466,4954.953953834207,464,80104.67279882827,48,3.7,100.0,24.6667,70.1818,2.1846,0
40448.774084116645,20305.9046056963,718,98440.25189537289,240,0.2,100.0,1.3333,24.0,2.4337,0
63227.81334134735,9488.943306673673,583,69457.81756328531,24,4.2,100.0,28.0,48.5455,1.0985,0
67084.0300784452,10444.532618842266,488,109901.45787351739,120,12.7,100.0,84.6667,65.8182,1.6383,0
34744.619262499415,15826.114166972575,661,49928.74897551804,24,17.3,100.0,100.0,34.3636,1.437,1
48309.680531613776,2562.431015430196,713,68039.9104794925,6,3.9,63.6501,26.0,24.9091,1.4084,1
177258.11305513815,13163.460280996793,640,163900.21208744257,180,3.1,89.1138,20.6667,38.1818,0.9246,1
138209.4962893701,1737.695455192266,613,92351.85957008584,180,14.5,15.0875,96.6667,43.0909,0.6682,1
63690.72342308888,3389.137953328116,637,52930.75574646049,60,5.6,63.8549,37.3333,38.7273,0.8311,1
50151.41893964191,3271.093090161823,620,22537.919551703046,240,0.3,78.2692,2.0,41.8182,0.4494,0
52681.45610447602,30727.100978020924,542,43986.53997282313,6,3.1,100.0,20.6667,56.0,0.835,0
70835.16120823304,15533.437410979539,592,23010.265442166256,120,1.4,100.0,9.3333,46.9091,0.3248,0
26537.77479377064,9663.039727879104,691,52905.64630679274,12,3.2,100.0,21.3333,28.9091,1.9936,1
42006.266039153656,10387.931387361714,675,48484.203545372184,180,3.0,100.0,20.0,31.8182,1.1542,0
18013.010037745047,6605.620637473047,663,52732.91974012433,120,4.4,100.0,29.3333,34.0,2.9275,0
62288.61065666445,23513.404244073612,570,51265.77127107704,24,2.2,100.0,14.6667,50.9091,0.823,0
72281.07113360352,5485.540330568447,635,89175.8419646475,48,0.9,91.0702,6.0,39.0909,1.2337,0
36683.712066269494,3830.9693254573667,475,46447.857098359775,180,3.5,100.0,23.3333,68.1818,1.2662,0
126044.72181188197,1423.787423521214,664,40689.63601279964,6,8.9,13.5551,59.3333,33.8182,0.3228,1
23494.945742158816,12341.92574306496,764,60284.776094883324,180,5.5,100.0,36.6667,15.6364,2.5659,0
20360.969183695426,10607.43425577762,532,10000.0,36,2.1,100.0,14.0,57.8182,0.4911,0
56087.65933649858,3880.6787427926743,603,159204.0107713655,36,13.7,83.0274,91.3333,44.9091,2.8385,0
91881.8674583178,204.1296076351286,676,248871.29492089743,36,12.2,2.666,81.3333,31.6364,2.7086,1
134639.56726908646,14610.674528885133,750,235068.4556020266,240,1.2,100.0,8.0,18.1818,1.7459,1
37222.52777353893,91.86935283410844,614,65798.56207077445,180,0.2,2.9617,1.3333,42.9091,1.7677,1
93639.58596734144,9731.056645281904,594,193384.50964475036,60,6.8,100.0,45.3333,46.5455,2.0652,0
47901.156075688166,28121.321263518497,492,64428.73300583942,120,8.8,100.0,58.6667,65.0909,1.345,0
44197.50506747926,4605.207933095671,658,90494.39892595175,36,17.2,100.0,100.0,34.9091,2.0475,1
83299.34479285475,2142.757448389655,813,35058.58253985,24,11.0,30.8683,73.3333,6.7273,0.4209,1
72503.76184747636,9762.742112958385,672,32331.500569064367,6,4.6,100.0,30.6667,32.3636,0.4459,0
19037.47541510324,13591.756808074602,648,29213.42738040089,240,3.8,100.0,25.3333,36.7273,1.5345,0
118886.46128978771,6324.8509055112045,675,212091.09453294234,84,0.1,63.8409,0.6667,31.8182,1.784,0
112201.85585021852,27298.537891224667,649,302620.48139111546,36,1.4,100.0,9.3333,36.5455,2.6971,0
33680.09803379918,424.4111043404931,584,19621.47651794304,120,3.1,15.1215,20.6667,48.3636,0.5826,1
62160.94080001969,5622.27735142859,715,156717.01881421322,24,5.0,100.0,33.3333,24.5455,2.5211,0
